ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2023-05-19 17:12:01,2023-05-19 17:12:33,31.683,172.31.1.100,5.1.66.255,48364,443,TCP,...AP.SF,0,0,16,1288,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.074,  264.892,    5.369,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:22,2023-05-19 17:12:30,7.149,136.244.97.114,172.31.1.100,443,44680,TCP,...APRSF,0,0,12,6818,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.124,  264.019,    6.211,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:01,2023-05-19 17:12:33,31.418,5.1.66.255,172.31.1.100,443,48364,TCP,...AP.SF,0,0,14,7127,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.074,  264.892,    5.369,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:28,2023-05-19 17:12:59,30.618,45.11.45.11,172.31.1.100,443,48588,TCP,...AP.SF,0,0,14,4011,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,  259.742,    4.838,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:28,2023-05-19 17:12:59,30.877,172.31.1.100,45.11.45.11,48588,443,TCP,...AP.SF,0,0,16,1249,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,  259.742,    4.838,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:31,2023-05-19 17:13:58,86.987,172.31.1.100,172.67.134.157,41670,443,TCP,...AP.SF,0,0,49,3626,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.115,    8.571,    4.415,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:12:31,2023-05-19 17:13:58,86.978,172.67.134.157,172.31.1.100,443,41670,TCP,...AP.SF,0,0,46,12543,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.115,    8.571,    4.415,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:11:32,2023-05-19 17:16:11,279.354,8.8.8.8,172.31.1.100,443,40100,TCP,...AP.S.,0,0,307,43950,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.038,    6.905,    4.256,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:11:32,2023-05-19 17:16:17,284.392,172.31.1.100,8.8.8.8,40100,443,TCP,...AP.S.,0,0,190,17589,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.038,    6.905,    4.256,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:13:30,2023-05-19 17:18:45,314.334,223.5.5.5,172.31.1.100,443,45518,TCP,...AP.S.,0,0,193,21141,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.140,   89.836,    4.570,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:13:30,2023-05-19 17:18:45,314.424,172.31.1.100,223.5.5.5,45518,443,TCP,...AP.S.,0,0,234,17027,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.140,   89.836,    4.570,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:19:00,2023-05-19 17:19:15,14.779,223.5.5.5,172.31.1.100,443,45518,TCP,...AP..F,0,0,4,152,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14777.834,    0.076,    0.185,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:19:00,2023-05-19 17:19:15,14.779,172.31.1.100,223.5.5.5,45518,443,TCP,...APR.F,0,0,6,180,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14777.834,    0.076,    0.185,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:19:49,2023-05-19 17:19:52,2.903,89.38.131.38,172.31.1.100,443,55814,TCP,...APRSF,0,0,12,5823,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.140,  159.794,    5.288,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:19:49,2023-05-19 17:19:52,2.905,172.31.1.100,89.38.131.38,55814,443,TCP,...AP.SF,0,0,15,994,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.140,  159.794,    5.288,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:16:17,2023-05-19 17:21:29,312.762,8.8.8.8,172.31.1.100,443,40100,TCP,...AP...,0,0,429,54601,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    9.809,    5.159, 6499.312,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:08,2023-05-19 17:20:11,2.959,89.38.131.38,172.31.1.100,443,33202,TCP,...APRSF,0,0,13,5811,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.086,  188.299,   18.577,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:18:49,2023-05-19 17:20:16,86.974,203.29.241.76,172.31.1.100,443,55652,TCP,...AP.SF,0,0,44,7644,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.105,   98.958,    5.359,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:16:17,2023-05-19 17:21:29,312.753,172.31.1.100,8.8.8.8,40100,443,TCP,...AP...,0,0,251,22917,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    9.809,    5.159, 6499.312,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:08,2023-05-19 17:20:11,2.877,172.31.1.100,89.38.131.38,33202,443,TCP,...AP.SF,0,0,15,995,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.086,  188.299,   18.577,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:18:49,2023-05-19 17:20:16,87.073,172.31.1.100,203.29.241.76,55652,443,TCP,...APRSF,0,0,50,3561,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.105,   98.958,    5.359,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:10,2023-05-19 17:20:45,34.987,172.31.1.100,167.235.236.107,33776,443,TCP,...APRSF,0,0,18,1550,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.148,  226.925,    6.137,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:16,2023-05-19 17:20:47,31.006,172.31.1.100,130.59.31.251,37038,443,TCP,...APRSF,0,0,15,1233,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.094,  285.911,    4.598,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:10,2023-05-19 17:20:45,34.760,167.235.236.107,172.31.1.100,443,33776,TCP,...AP.SF,0,0,15,4751,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.148,  226.925,    6.137,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:16,2023-05-19 17:20:47,30.723,130.59.31.251,172.31.1.100,443,37038,TCP,...APRSF,0,0,12,4126,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.094,  285.911,    4.598,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:20,2023-05-19 17:21:07,46.881,185.194.94.71,172.31.1.100,443,36260,TCP,...AP.SF,0,0,30,8172,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.090,  185.476,    5.314,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:20:20,2023-05-19 17:21:07,47.066,172.31.1.100,185.194.94.71,36260,443,TCP,...AP.SF,0,0,27,2141,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.090,  185.476,    5.314,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:00,2023-05-19 17:21:31,31.683,172.31.1.100,194.30.136.105,33998,443,TCP,...APRSF,0,0,17,1283,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.157,  415.959,    5.454,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:00,2023-05-19 17:21:31,31.267,194.30.136.105,172.31.1.100,443,33998,TCP,...AP.SF,0,0,14,3509,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.157,  415.959,    5.454,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:09,2023-05-19 17:21:53,43.954,45.90.30.0,172.31.1.100,443,41444,TCP,...AP.SF,0,0,29,5839,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.133,   90.666,    6.380,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:37,2023-05-19 17:21:53,15.754,103.2.57.5,172.31.1.100,443,39202,TCP,...APRS.,0,0,15,3487,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.107,   71.031,   14.109,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:42,2023-05-19 17:21:53,11.433,8.8.8.8,172.31.1.100,443,40100,TCP,...AP..F,0,0,25,2847,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    2.810,    5.151,   10.805,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:09,2023-05-19 17:21:53,44.046,172.31.1.100,45.90.30.0,41444,443,TCP,...APRSF,0,0,32,2772,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.133,   90.666,    6.380,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:37,2023-05-19 17:21:53,15.753,172.31.1.100,103.2.57.5,39202,443,TCP,...AP.S.,0,0,15,1390,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.107,   71.031,   14.109,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:42,2023-05-19 17:21:53,11.438,172.31.1.100,8.8.8.8,40100,443,TCP,...AP..F,0,0,15,1237,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    2.810,    5.151,   10.805,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:10,2023-05-19 17:22:11,1.662,172.31.1.100,35.244.200.159,34562,443,TCP,...AP.SF,0,0,15,1242,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.050,    5.333,    7.053,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:16,2023-05-19 17:22:19,2.462,172.31.1.100,35.244.200.159,58488,443,TCP,...AP.SF,0,0,16,1274,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.103,    6.371,    5.067,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:04,2023-05-19 17:22:05,1.672,172.31.1.100,35.244.200.159,34546,443,TCP,...AP.SF,0,0,13,1179,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.075,    5.400,    4.940,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:58,2023-05-19 17:22:00,1.687,172.31.1.100,35.244.200.159,54780,443,TCP,...AP.SF,0,0,14,1210,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.036,   13.895,   10.111,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:10,2023-05-19 17:22:11,1.660,35.244.200.159,172.31.1.100,443,34562,TCP,...APRSF,0,0,15,6677,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.050,    5.333,    7.053,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:16,2023-05-19 17:22:19,2.459,35.244.200.159,172.31.1.100,443,58488,TCP,...APRSF,0,0,16,6711,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.103,    6.371,    5.067,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:04,2023-05-19 17:22:06,1.682,35.244.200.159,172.31.1.100,443,34546,TCP,...APRSF,0,0,13,6613,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.075,    5.400,    4.940,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:21:58,2023-05-19 17:22:00,1.679,35.244.200.159,172.31.1.100,443,54780,TCP,...APRSF,0,0,14,6645,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.036,   13.895,   10.111,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:35,2023-05-19 17:23:06,31.089,185.95.218.43,172.31.1.100,443,48892,TCP,...APRSF,0,0,13,4637,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.071,  184.747,    5.742,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:32,2023-05-19 17:22:43,11.354,139.99.222.72,172.31.1.100,443,43146,TCP,...APRSF,0,0,16,6061,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.129,  110.564,    4.816,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:35,2023-05-19 17:23:06,31.274,172.31.1.100,185.95.218.43,48892,443,TCP,...APRSF,0,0,18,1378,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.071,  184.747,    5.742,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:32,2023-05-19 17:22:43,11.298,172.31.1.100,139.99.222.72,43146,443,TCP,...AP.SF,0,0,18,1437,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.129,  110.564,    4.816,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:40,2023-05-19 17:27:35,295.033,1.0.0.1,172.31.1.100,443,39650,TCP,...AP.S.,0,0,141,35933,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.062,   13.732,   24.096,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:03,2023-05-19 17:27:39,336.344,8.8.8.8,172.31.1.100,443,60106,TCP,...AP.S.,0,0,421,58413,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.084,    5.960,    4.800,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:40,2023-05-19 17:27:35,295.047,172.31.1.100,1.0.0.1,39650,443,TCP,...AP.S.,0,0,189,16510,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.062,   13.732,   24.096,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:22:03,2023-05-19 17:27:39,336.330,172.31.1.100,8.8.8.8,60106,443,TCP,...AP.S.,0,0,259,23646,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.084,    5.960,    4.800,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 17:27:54,2023-05-19 17:29:58,123.754,1.0.0.1,172.31.1.100,443,39650,TCP,...AP...,0,0,62,14974,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.851,   20.088,  167.254,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
